VOLTAGE,CURRENT,GAS,WIRESPEED
28.1,427.7,25.8,8.8
29.6,482.4,25.7,8.8
28.8,357.9,25.6,8.8
29.4,423.5,25.6,8.8
28.2,328.6,25.5,8.7
28.5,294.9,25.6,8.7
28.9,341.4,25.6,8.7
29.8,214.0,25.7,8.7
27.7,363.3,25.6,8.7
29.4,275.4,25.6,8.8
28.3,382.8,25.6,8.7
29.2,381.5,25.6,8.7
28.9,361.1,25.6,8.8
28.6,418.1,25.6,8.9
28.9,241.7,25.6,8.8
28.8,339.4,25.8,8.8
28.6,184.7,25.8,8.8
28.5,262.1,25.6,8.9
28.7,238.2,25.6,9.0
28.7,230.2,25.7,8.9
28.5,429.9,25.7,8.8
28.7,339.4,25.7,8.9
28.9,439.5,25.7,9.1
28.4,304.4,25.7,8.7
28.5,394.2,25.8,8.7
28.5,288.8,25.8,8.7
28.6,287.2,25.7,8.8
28.4,295.5,25.6,8.9
28.1,232.4,25.7,8.6
29.0,391.4,25.7,9.0
28.5,205.7,25.6,8.9
29.0,366.5,25.7,8.6
28.1,375.1,25.7,8.7
28.8,427.0,25.6,8.6
28.9,437.9,25.7,8.7
28.8,349.3,25.6,8.6
28.4,436.9,25.7,8.7
28.8,254.4,25.7,8.7
28.9,341.0,25.8,8.6
28.5,227.3,25.7,8.6
28.8,271.3,25.7,8.6
29.0,393.6,25.6,8.7
28.6,364.3,25.6,8.5
28.8,491.7,25.6,8.7
29.0,313.0,25.6,8.6
29.4,464.3,25.6,8.6
28.9,328.0,25.6,8.6
28.7,357.6,25.6,8.6
28.9,325.1,25.7,8.6
29.0,276.7,25.7,8.6
28.4,393.0,25.6,8.6
28.8,235.6,25.7,8.6
29.0,409.2,25.7,8.6
29.3,265.9,25.6,8.6
28.8,329.6,25.7,8.6
28.9,393.0,25.7,8.8
28.5,410.2,25.7,8.7
29.3,421.0,25.6,8.7
28.7,271.3,25.5,8.8
28.7,379.6,25.7,8.8
28.4,164.3,25.7,8.8
28.7,232.8,25.7,8.8
28.1,277.0,25.8,8.8
28.8,290.4,25.7,8.6
28.4,402.8,25.7,8.9
28.5,274.5,25.8,8.7
28.8,455.4,25.8,8.8
28.6,262.4,25.7,8.8
28.4,340.4,25.7,8.8
28.5,311.7,25.7,8.7
28.9,301.9,25.7,8.8
28.6,406.3,25.7,8.7
29.3,258.9,25.7,8.7
28.9,425.4,25.7,8.6
28.9,247.1,25.9,8.6
28.7,367.2,25.8,8.8
28.9,364.9,25.6,8.6
28.7,361.1,25.6,8.7
28.9,418.4,25.6,8.8
28.6,385.9,25.6,8.7
28.7,457.0,25.7,8.7
28.5,244.5,25.7,8.7
29.2,389.5,25.7,8.7
28.7,335.0,25.6,8.7
28.9,323.5,25.5,8.7
28.9,385.3,25.7,8.7
29.6,289.1,25.7,8.6
28.2,501.6,25.7,8.8
28.5,269.1,25.6,8.8
30.4,426.1,25.7,8.8
28.2,307.0,25.7,8.7
28.4,336.6,25.6,8.9
29.2,376.1,25.7,8.8
28.5,260.8,25.7,8.7
28.6,413.0,25.6,8.8
28.5,259.2,25.6,8.6
29.0,343.6,25.7,8.7
28.2,232.4,25.7,8.7
28.5,309.5,25.7,8.7
28.5,354.7,25.7,8.6
28.8,311.4,25.6,8.8
28.4,382.8,25.8,8.5
28.7,268.4,25.8,8.6
28.6,368.4,25.7,8.5
28.5,273.2,25.7,8.6
29.0,362.1,25.7,8.6
28.9,335.0,25.9,8.6
29.1,287.2,25.8,8.5
28.4,405.4,25.7,8.6
28.4,219.1,25.8,8.6
28.8,404.7,25.8,8.7
29.1,237.5,25.8,8.6
28.9,307.6,25.7,8.6
28.6,349.3,25.7,8.5
28.1,303.8,25.6,8.6
28.7,416.8,25.6,8.5
28.5,286.3,25.6,8.6
28.2,398.4,25.7,8.6
29.3,318.4,25.7,8.6
29.1,368.7,25.7,8.6
28.9,301.9,25.7,8.7
28.1,308.9,25.8,8.7
29.0,405.7,25.6,8.9
28.5,338.2,25.7,8.8
28.4,403.8,25.6,8.8
28.6,312.7,25.6,8.8
29.1,413.7,25.7,8.8
28.7,362.1,25.7,8.7
28.7,398.0,25.8,8.8
29.5,398.0,25.7,8.8
28.7,250.6,25.6,8.6
29.0,382.8,25.7,8.9
28.6,245.5,25.7,8.8
28.8,358.6,25.7,8.9
28.8,306.6,25.7,8.7
28.5,322.6,25.7,8.7
29.3,421.0,25.8,8.7
29.0,300.0,25.8,8.6
28.8,385.0,25.8,8.6
28.5,299.6,25.8,8.6
29.2,340.4,25.8,8.8
28.3,235.9,25.8,8.7
29.3,265.9,25.6,8.7
28.8,300.9,25.6,8.8
28.4,209.5,26.0,8.7
28.6,342.3,25.8,8.7
28.4,292.6,25.9,8.7
28.5,378.6,25.9,8.6
28.5,304.4,25.8,8.7
28.5,442.0,25.9,8.7
28.5,370.7,25.7,8.7
28.6,269.1,25.7,8.7
28.7,362.1,25.8,8.8
28.7,263.0,25.7,8.8
28.2,328.3,25.7,8.8
29.1,271.3,25.7,8.7
28.6,351.9,25.7,8.7
28.3,385.0,25.6,8.8
29.0,335.6,25.7,8.8
28.7,432.8,25.8,8.8
28.3,380.5,25.7,8.8
29.2,407.3,25.7,8.7
28.6,356.3,25.6,8.7
28.7,366.2,25.6,8.7
29.3,302.2,25.7,8.6
29.6,282.1,25.7,8.7
29.1,346.8,25.7,8.7
28.3,278.3,25.6,8.6
28.2,381.2,25.7,8.6
28.7,412.7,25.7,8.5
29.8,471.9,25.8,8.6
28.4,376.1,25.6,8.6
29.0,337.2,25.8,8.6
28.9,364.3,25.7,8.5
28.8,228.6,25.7,8.5
29.4,280.5,25.7,8.5
28.6,231.2,25.7,8.6
28.6,334.0,25.7,8.6
28.4,304.7,25.7,8.6
28.9,320.0,25.7,8.7
29.0,386.6,25.7,8.7
28.7,340.1,25.7,8.7
28.8,362.7,25.6,8.6
28.8,321.3,25.7,8.6
28.3,323.2,25.7,8.5
28.4,277.0,25.7,8.6
28.6,271.0,25.7,8.7
28.1,251.6,25.7,8.6
28.8,224.8,25.7,8.6
29.2,346.5,25.7,8.8
28.7,413.3,25.6,8.7
29.8,446.1,25.6,8.8
28.5,402.8,25.6,8.8
29.0,385.9,25.6,8.8
28.8,339.8,25.6,8.8
28.5,263.3,25.7,8.8
28.7,240.1,25.7,8.8
30.1,224.5,25.7,8.7
28.7,281.5,25.7,8.8
28.7,299.0,25.7,8.7
28.7,355.7,25.6,8.8
28.6,379.9,25.6,8.8
28.9,361.4,25.6,8.7
28.5,393.9,25.6,8.7
29.1,409.5,25.6,8.7
28.7,393.9,25.6,8.7
29.0,359.2,25.6,8.7
29.3,345.5,25.6,8.7
29.1,294.5,25.7,8.7
29.0,268.4,25.6,8.7
29.0,294.9,25.6,8.8
29.1,330.9,25.9,8.7
28.6,428.9,25.7,8.7
28.8,483.4,25.8,8.7
28.8,431.2,25.7,8.6
28.7,401.6,25.7,8.7
28.9,367.8,25.7,8.7
29.3,290.1,25.8,8.7
28.6,267.2,25.7,8.7
28.8,246.5,25.7,8.7
29.3,282.1,25.8,8.7
29.0,295.2,25.7,8.8
28.7,335.6,25.8,8.7
29.2,354.1,25.8,8.7
28.6,336.3,25.8,8.8
28.6,357.6,25.7,8.7
29.0,339.8,25.8,8.8
29.1,328.9,25.8,8.7
28.3,289.1,25.7,8.8
28.5,289.1,25.7,8.6
28.9,227.0,25.7,8.7
28.6,202.5,25.7,8.7
28.5,293.9,25.6,8.6
28.6,321.9,25.6,8.8
28.6,389.8,25.7,8.6
28.7,405.7,25.7,8.7
28.9,471.0,25.7,8.7
28.7,377.0,25.6,8.7
29.0,292.6,25.6,8.6
28.4,319.1,25.6,8.5
28.6,231.8,25.6,8.6
29.0,296.1,25.7,8.6
28.2,266.5,25.6,8.6
29.1,374.5,25.6,8.5
28.5,380.2,25.5,8.6
29.0,362.4,25.5,8.5
29.5,438.2,25.7,8.5
29.1,374.8,25.7,8.5
28.9,396.5,25.7,8.5
29.5,349.6,25.7,8.5
29.1,369.7,25.8,8.4
29.1,294.9,25.8,8.5
28.9,304.1,25.7,8.5
28.7,342.6,25.7,8.6
29.1,271.0,25.8,8.6
29.6,374.8,25.8,8.6
28.6,417.2,25.8,8.7
28.8,498.1,25.7,8.9
30.3,359.2,25.7,8.8
28.5,371.0,25.7,8.9
29.2,360.8,25.6,8.9
28.9,215.6,25.7,8.9
28.6,281.5,25.7,9.0
29.4,207.0,25.8,8.9
28.9,313.0,25.7,8.9
28.7,260.5,25.6,9.0
28.6,292.0,25.5,8.9
28.7,392.3,25.6,9.1
28.5,303.5,25.6,9.0
28.3,385.9,25.7,9.0
29.0,328.0,25.6,9.0
28.4,355.7,25.6,8.9
29.0,286.3,25.7,9.0
28.7,309.8,25.6,9.1
28.7,287.2,25.5,9.0
28.2,212.7,25.7,9.0
28.8,380.2,25.6,8.9
28.9,305.7,25.7,9.0
28.8,379.3,25.8,8.8
28.7,320.0,25.8,8.8
29.0,424.2,25.7,9.0
28.4,358.9,25.7,9.0
28.7,285.9,25.7,9.0
28.9,379.9,25.6,8.9
28.9,247.4,25.6,8.9
28.7,371.9,25.7,8.8
28.9,263.0,25.8,8.8
29.3,337.2,25.8,8.7
28.8,382.1,25.7,8.9
29.1,327.7,25.7,8.8
29.3,456.6,25.7,8.8
29.0,318.7,25.7,8.6
28.7,415.9,25.7,8.6
29.1,343.0,25.7,8.7
29.1,386.9,25.7,8.6
29.0,330.9,25.8,8.6
28.9,287.9,25.9,8.7
29.1,393.9,25.8,8.6
28.7,381.8,25.9,8.6
28.7,442.0,25.8,8.6
29.9,295.8,25.8,8.6
28.9,366.8,25.8,8.5
28.9,380.2,25.7,8.6
29.9,375.1,25.7,8.5
28.6,364.3,25.6,8.5
28.9,229.9,25.7,8.6
28.8,418.4,25.8,8.5
28.9,206.6,25.7,8.6
29.2,296.5,25.6,8.5
29.7,264.0,25.6,8.5
28.5,277.3,25.6,8.5
29.1,371.3,25.5,8.6
28.6,246.1,25.4,8.6
28.7,385.9,25.5,8.6
28.6,257.6,25.6,8.5
29.1,335.3,25.6,8.7
28.7,269.7,25.6,8.5
28.4,297.7,25.6,8.4
28.8,382.1,25.6,8.5
29.1,357.3,25.6,8.5
28.7,411.1,25.6,8.7
29.5,224.5,25.6,8.7
28.8,381.5,25.7,8.7
28.8,304.7,25.7,8.8
29.0,352.8,25.6,8.8
29.0,370.3,25.7,8.9
28.8,323.5,25.6,9.0
28.8,498.4,25.6,8.9
29.5,260.5,25.7,8.9
28.9,445.8,25.7,9.0
29.3,297.1,25.7,9.0
28.5,342.6,25.7,8.9
28.9,367.5,25.7,8.9
29.4,314.6,25.7,8.9
28.9,441.4,25.7,8.8
29.3,283.1,25.6,8.9
28.9,418.8,25.7,8.9
28.7,285.0,25.7,8.9
29.2,365.2,25.7,8.8
28.1,424.8,25.7,8.9
28.8,415.9,25.6,8.9
28.3,445.2,25.7,8.9
28.9,314.6,25.7,8.8
29.4,435.6,25.6,9.0
28.4,225.8,25.6,8.9
29.3,286.3,25.8,8.9
29.3,279.3,25.7,8.9
28.9,317.2,25.6,8.9
28.6,394.5,25.6,8.9
28.8,240.4,25.6,9.0
28.6,447.1,25.7,9.0
28.7,240.7,25.7,9.0
28.4,316.2,25.7,9.0
28.9,297.4,25.7,8.9
29.0,266.5,25.7,9.0
29.0,350.6,25.7,9.0
28.8,233.1,25.7,9.0
29.3,398.0,25.7,8.9
28.9,196.5,25.7,8.9
29.5,334.4,25.7,8.9
29.0,352.2,25.7,8.9
29.1,379.9,25.7,8.9
29.1,409.2,25.8,8.8
28.8,331.2,25.8,8.7
29.2,431.5,25.6,8.7
28.8,224.5,25.8,8.7
28.9,350.3,25.8,8.6
29.2,247.1,25.7,8.7
28.8,271.0,25.8,8.6
29.0,407.0,25.8,8.7
28.8,377.3,25.9,8.6
29.0,498.1,25.8,8.6
28.7,291.0,25.8,8.6
29.1,441.0,25.8,8.5
29.4,322.6,25.7,8.7
29.1,354.4,25.7,8.4
29.3,350.3,25.8,8.6
29.0,291.4,25.7,8.5
29.0,407.3,25.7,8.5
29.1,222.9,25.7,8.6
29.3,400.3,25.7,8.4
29.1,323.8,25.6,8.5
29.6,415.9,25.6,8.6
28.9,413.3,25.7,8.5
28.7,405.7,25.6,8.6
28.9,426.4,25.6,8.7
29.6,234.7,25.5,8.8
29.2,342.3,25.5,8.9
28.8,163.0,25.7,8.8
29.5,234.4,25.6,8.9
28.8,309.2,25.6,9.0
28.6,256.3,25.6,9.0
29.4,435.9,25.6,8.9
29.1,306.3,25.6,9.0
29.3,427.7,25.6,8.9
28.8,273.8,25.6,9.0
28.5,371.0,25.7,9.0
28.9,280.9,25.7,8.9
28.8,257.9,25.7,9.0
29.0,313.0,25.7,8.9
28.9,200.3,25.8,8.9
29.2,420.0,25.7,8.9
28.8,282.1,25.7,9.0
28.7,403.8,25.8,9.0
28.7,399.6,25.7,9.0
29.4,431.2,25.7,8.9
29.2,456.6,25.7,8.9
29.0,293.6,25.7,8.9
28.3,410.2,25.8,8.9
29.0,276.7,25.7,8.9
29.7,327.7,25.7,8.8
28.8,264.3,25.7,8.8
29.3,285.6,25.8,8.7
29.3,423.8,25.8,8.8
28.9,354.4,25.8,8.8
28.8,459.5,25.8,8.8
28.4,384.0,25.7,8.8
29.1,466.5,25.6,8.8
29.1,326.4,25.7,8.8
28.7,352.8,25.7,8.8
28.4,329.9,25.7,8.8
29.6,267.8,25.7,8.8
28.0,326.1,25.7,8.7
29.5,226.1,25.6,8.7
28.5,381.5,25.7,8.7
29.3,315.9,25.7,8.6
28.8,411.7,25.7,8.7
29.1,408.9,25.7,8.6
29.4,291.4,25.7,8.7
29.1,376.1,25.7,8.7
29.0,228.0,25.6,8.7
28.6,266.5,25.6,8.7
28.4,192.6,25.7,8.7
28.8,253.1,25.6,8.7
29.2,296.5,25.7,8.7
28.5,241.4,25.7,8.8
29.2,399.6,25.7,8.7
28.3,400.0,25.8,8.7
28.6,429.6,25.7,8.7
28.7,337.9,25.7,8.6
29.9,374.2,25.6,8.7
29.1,275.8,25.7,8.6
29.4,243.6,25.6,8.8
29.4,273.8,25.7,8.6
29.1,203.5,25.6,8.7
28.8,333.7,25.8,8.7
28.9,331.5,25.7,8.7
29.3,478.6,25.8,8.6
29.0,394.9,25.7,8.6
28.9,342.0,25.7,8.6
28.7,419.4,25.6,8.6
28.8,313.7,25.7,8.7
29.2,338.8,25.7,8.6
29.1,279.3,25.8,8.7
29.1,291.4,25.6,8.6
29.3,302.8,25.7,8.7
29.1,265.9,25.6,8.8
28.4,379.9,25.6,8.7
29.2,330.9,25.6,8.7
29.3,419.7,25.7,8.7
29.6,428.9,25.7,8.6
29.2,420.0,25.7,8.8
29.1,318.4,25.6,8.7
28.6,344.2,25.6,8.8
29.2,298.7,25.6,8.7
29.4,216.2,25.6,8.8
29.3,282.1,25.7,8.7
28.5,318.4,25.8,8.7
29.5,477.0,25.8,8.7
29.3,360.2,25.6,8.8
28.5,391.4,25.6,8.7
29.0,392.0,25.6,8.7
29.2,282.8,25.6,8.7
29.2,313.0,25.6,8.7
29.0,269.1,25.8,8.7
28.9,278.0,25.7,8.7
28.8,310.5,25.7,8.8
29.1,271.9,25.8,8.7
28.7,299.0,25.8,8.8
28.4,288.2,25.8,8.8
29.2,369.4,25.7,8.7
29.8,408.6,25.7,8.7
28.9,406.0,25.8,8.7
29.1,367.2,25.7,8.8
29.6,378.6,25.7,8.7
29.3,282.8,25.8,8.8
28.5,246.5,25.7,8.8
28.3,263.7,25.7,8.8
28.7,307.3,25.7,8.7
28.7,363.7,25.5,8.8
28.6,370.7,25.8,8.7
29.3,399.3,25.9,8.8
28.7,389.5,25.8,8.7
28.7,338.8,25.7,8.7
29.0,358.6,25.7,8.7
29.3,335.6,25.7,8.7
29.0,317.5,25.6,8.8
28.6,346.5,25.7,8.7
28.8,315.9,25.7,8.7
28.7,375.4,25.7,8.7
29.0,336.9,25.7,8.7
28.8,317.2,25.6,8.6
29.1,350.6,25.7,8.7
29.2,398.7,25.7,8.7
29.1,419.1,25.7,8.7
29.1,370.3,25.6,8.7
29.0,326.4,25.6,8.6
29.2,332.8,25.7,8.6
28.5,216.8,25.6,8.5
28.2,263.3,25.6,8.6
29.0,292.0,25.4,8.6
28.9,319.7,25.6,8.7
28.3,314.6,25.6,8.5
28.8,360.8,25.7,8.7
28.8,355.1,25.7,8.5
28.4,275.4,25.8,8.5
28.4,293.6,25.7,8.6
28.1,292.3,25.6,8.6
28.4,334.7,25.7,8.6
28.4,270.3,25.8,8.6
28.0,371.9,25.8,8.5
28.1,308.9,25.7,8.5
27.8,258.9,25.8,8.4
27.1,324.5,25.6,8.5
28.9,325.8,25.6,8.4
27.7,314.6,25.7,8.4
27.6,362.4,25.7,8.3
27.7,389.1,25.8,8.1
27.7,294.2,25.8,8.1
27.6,276.1,25.7,8.0
27.4,342.3,25.6,8.0
27.0,242.6,25.6,7.9
28.7,326.7,25.6,7.8
27.2,320.0,25.7,7.7
26.8,343.0,25.6,7.8
26.4,281.8,25.5,7.7
27.5,250.3,25.5,7.6
26.9,305.1,25.5,7.5
25.4,255.1,25.6,7.4
26.5,286.6,25.7,7.4
25.5,247.4,25.7,7.3
24.7,297.4,25.6,7.1
19.5,227.0,25.7,6.9
23.9,304.1,25.9,6.8
26.9,359.2,25.7,6.8
25.7,222.3,25.7,6.7
23.3,166.8,25.7,6.6
22.9,196.1,25.8,6.6
22.6,157.9,25.7,6.5
7.4,235.9,25.7,6.5
7.6,389.5,25.7,6.5
24.2,355.7,25.7,6.4
23.0,258.9,25.7,6.2
22.1,215.9,25.7,6.3
21.2,166.8,25.8,6.2
21.5,128.6,25.7,6.1
24.0,322.3,25.7,0.0
22.9,175.8,25.7,6.1
21.1,144.2,25.8,6.0
20.6,198.0,25.7,6.0
4.7,168.4,25.6,5.9
23.4,256.3,25.7,5.8
21.2,200.6,25.7,5.7
6.2,310.5,25.7,5.7
22.9,297.7,25.8,5.6
4.9,177.0,25.8,5.5
22.1,245.8,25.7,5.5
20.4,148.0,25.7,5.5
22.8,260.1,25.8,5.3
21.0,141.0,25.7,5.2
23.0,238.2,25.8,5.2
21.2,152.5,25.8,5.2
23.2,320.7,25.7,5.1
5.4,240.4,25.6,5.1
21.5,206.6,25.6,5.1
20.1,232.1,25.8,5.1
23.3,252.8,25.7,5.1
21.1,231.2,25.6,0.0
23.7,233.7,25.6,5.0
21.6,115.9,25.6,5.1
24.3,231.5,25.6,5.1
21.9,126.1,25.7,5.1
23.2,241.4,25.6,5.0
21.1,180.8,25.6,5.0
23.8,301.9,25.6,5.0
22.0,287.2,25.6,5.1
20.6,326.4,25.6,5.0
21.9,226.4,25.8,0.0
5.8,241.0,25.7,5.0
22.3,194.2,25.7,5.0
21.5,117.5,25.6,5.0
23.3,206.0,25.7,4.9
20.9,140.4,25.7,4.9
23.5,311.7,25.7,5.0
21.5,166.8,25.7,5.0
4.6,143.9,25.8,4.9
22.7,308.2,25.9,0.0
5.1,159.8,25.6,4.9
22.9,283.4,25.7,5.0
17.2,120.0,25.7,0.0
23.2,180.5,25.7,0.0
21.0,135.6,25.7,5.1
23.7,164.6,25.8,5.0
21.1,183.7,25.8,5.0
23.4,264.0,25.8,0.0
20.7,224.5,25.7,5.0
6.0,114.9,25.8,4.9
23.0,235.9,25.7,5.1
21.1,176.7,25.6,4.9
23.4,262.7,25.6,5.0
18.7,294.9,25.6,5.0
20.2,108.2,25.6,5.0
5.6,477.0,25.7,4.9
23.1,184.7,25.6,4.8
5.1,255.1,25.7,4.9
23.2,252.5,25.7,5.0
20.9,288.5,25.6,4.9
23.2,276.4,25.7,0.0
22.1,190.1,25.7,5.0
23.3,419.4,25.7,5.0
21.3,110.8,25.6,4.9
23.8,233.1,25.6,0.0
21.4,140.4,25.6,4.9
14.5,209.8,25.7,4.9
22.3,162.4,25.7,4.9
6.9,355.7,25.8,0.0
23.4,213.3,25.7,5.1
21.3,389.8,25.8,5.0
21.8,228.3,25.8,5.0
15.8,136.9,25.8,5.1
23.3,263.7,25.7,5.1
8.2,269.7,25.7,5.1
23.7,282.4,25.8,5.2
21.0,122.6,25.7,5.1
14.9,300.3,25.9,0.0
23.0,211.1,25.9,5.2
5.4,269.7,25.8,5.1
22.3,271.3,25.6,5.1
21.1,144.9,25.6,5.0
23.6,371.0,25.5,5.1
21.1,236.6,25.5,0.0
23.6,302.8,25.6,5.1
22.1,350.3,25.6,5.0
20.3,111.7,25.7,5.1
19.1,110.8,25.7,4.9
22.5,187.2,25.6,5.0
19.6,31.5,25.6,5.0
8.4,278.6,25.6,5.2
22.9,181.8,25.6,5.1
5.0,215.9,25.6,5.2
23.7,367.8,25.6,0.0
21.3,168.7,25.5,5.0
21.9,365.9,25.5,5.0
12.1,147.4,25.6,5.1
4.4,390.4,25.5,5.0
22.1,192.0,25.6,5.0
4.6,375.4,25.7,4.9
23.1,204.4,25.7,5.0
6.1,189.4,25.7,5.0
23.6,220.7,25.7,5.1
21.2,228.9,25.7,5.1
23.9,320.7,25.7,5.0
21.9,165.9,25.8,5.0
6.2,294.9,25.8,5.1
22.0,144.9,25.7,0.0
5.7,271.3,25.8,0.0
22.8,170.7,25.7,0.0
4.6,320.0,25.9,5.1
23.4,174.8,25.8,5.0
4.5,234.7,25.9,0.0
23.6,225.4,25.7,0.0
21.3,200.0,25.7,0.0
19.4,131.2,25.6,0.0
11.3,-2.3,25.6,0.0
